Orthogroup	MEGAHIT-AR1_L2.36	MEGAHIT-AR2_L2.57	MEGAHIT-AR3_L2.6	MEGAHIT-AR4_L2.41	acidihalobacter_aeolianus	acidihalobacter_ferrooxydans	acidihalobacter_prosperus	acidihalobacter_yilgarnensis	acidithiobacillus_ferrooxidans	acidithiobacillus_thiooxidans	burkholderia_pseudomallei	e_coli	l_ferriphilum.gbk	leptospirillum_ferriphilum	leptospirillum_ferrooxidans	pseudomonas_aeruginosa_pao1	s_maltophilia	shewanella_oneidensis	stenotrophomonas_maltophilia
OG0011821							OBS08305.1												
OG0011822							OBS08307.1												
OG0011823							OBS08310.1												
OG0011824							OBS08323.1												
OG0011825							OBS08352.1												
OG0011826							OBS08403.1												
OG0011827							OBS08413.1												
OG0011828							OBS08420.1												
OG0011829							OBS08466.1												
OG0011830							OBS08470.1												
OG0011831							OBS08482.1												
OG0011832							OBS08592.1												
OG0011833							OBS08630.1												
OG0011834							OBS08651.1												
OG0011835							OBS08676.1												
OG0011836							OBS08681.1												
OG0011837							OBS08682.1												
OG0011838							OBS08683.1												
OG0011839							OBS08692.1												
OG0011840							OBS08699.1												
OG0011841							OBS08700.1												
OG0011842							OBS08702.1												
OG0011843							OBS08720.1												
OG0011844							OBS08763.1												
OG0011845							OBS08778.1												
OG0011846							OBS08815.1												
OG0011847							OBS08845.1												
OG0011848							OBS08851.1												
OG0011849							OBS08866.1												
OG0011850							OBS08870.1												
OG0011851							OBS08872.1												
OG0011852							OBS08873.1												
OG0011853							OBS08931.1												
OG0011854							OBS08937.1												
OG0011855							OBS08943.1												
OG0011856							OBS08946.1												
OG0011857							OBS08956.1												
OG0011858							OBS08963.1												
OG0011859							OBS08966.1												
OG0011860							OBS08967.1												
OG0011861							OBS08977.1												
OG0011862							OBS08981.1												
OG0011863							OBS08983.1												
OG0011864							OBS08986.1												
OG0011865							OBS08989.1												
OG0011866							OBS09045.1												
OG0011867							OBS09047.1												
OG0011868							OBS09057.1												
OG0011869							OBS09137.1												
OG0011870							OBS09167.1												
OG0011871							OBS09172.1												
OG0011872							OBS09175.1												
OG0011873							OBS09228.1												
OG0011874							OBS09230.1												
OG0011875							OBS09239.1												
OG0011876							OBS09256.1												
OG0011877							OBS09327.1												
OG0011878							OBS09331.1												
OG0011879							OBS09341.1												
OG0011880							OBS09353.1												
OG0011881							OBS09358.1												
OG0011882							OBS09373.1												
OG0011883							OBS09387.1												
OG0011884							OBS09400.1												
OG0011885							OBS09421.1												
OG0011886							OBS09434.1												
OG0011887							OBS09445.1												
OG0011888							OBS09452.1												
OG0011889							OBS09467.1												
OG0011890							OBS09474.1												
OG0011891							OBS09479.1												
OG0011892							OBS09509.1												
OG0011893							OBS09528.1												
OG0011894							OBS09594.1												
OG0011895							OBS09598.1												
OG0011896							OBS09658.1												
OG0011897							OBS09684.1												
OG0011898							OBS09686.1												
OG0011899							OBS09692.1												
OG0011900							OBS09706.1												
OG0011901							OBS09789.1												
OG0011902							OBS09807.1												
OG0011903							OBS09820.1												
OG0011904							OBS09848.1												
OG0011905							OBS09852.1												
OG0011906							OBS09998.1												
OG0011907							OBS10042.1												
OG0011908							OBS10049.1												
OG0011909							OBS10079.1												
OG0011910							OBS10080.1												
OG0011911							OBS10086.1												
OG0011912							OBS10092.1												
OG0011913							OBS10101.1												
OG0011914							OBS10153.1												
OG0011915							OBS10213.1												
OG0011916							OBS10236.1												
OG0011917							OBS10270.1												
OG0011918							OBS10275.1												
OG0011919							OBS10427.1												
OG0011920							OBS10429.1												
OG0011921							OBS10466.1												
OG0011922							OBS10558.1												
OG0011923							OBS10560.1												
OG0011924							OBS10584.1												
OG0011925							OBS10588.1												
OG0011926							OBS10680.1												
OG0011927							OBS10681.1												
OG0011928							OBS10682.1												
OG0011929							OBS10685.1												
OG0011930							OBS10695.1												
OG0011931							OBS10775.1												
OG0011932							OBS10776.1												
OG0011933							OBS10777.1												
OG0011934							OBS10779.1												
OG0011935							OBS10780.1												
OG0011936							OBS10781.1												
OG0011937							OBS10782.1												
OG0011938							OBS10783.1												
OG0011939							OBS10784.1												
OG0011940							OBS10785.1												
OG0011941							OBS10787.1												
OG0011942							OBS10790.1												
OG0011943							OBS10791.1												
OG0011944							OBS10792.1												
OG0011945							OBS10793.1												
OG0011946							OBS10799.1												
OG0011947							OBS10801.1												
OG0011948							OBS10802.1												
OG0011949							OBS10803.1												
OG0011950							OBS10805.1												
OG0011951							OBS10806.1												
OG0011952							OBS10807.1												
OG0011953							OBS10809.1												
OG0011954							OBS10810.1												
OG0011955							OBS10811.1												
OG0011956							OBS10812.1												
OG0011957							OBS10813.1												
OG0011958							OBS10814.1												
OG0011959							OBS10815.1												
OG0011960							OBS10819.1												
OG0011961							OBS10857.1												
OG0011962							OBS10860.1												
OG0011963							OBS10872.1												
OG0011964							OBS10876.1												
OG0011965							OBS10954.1												
OG0011966							OBS11021.1												
OG0011967							OBS11046.1												
OG0011968								AOU96633.1											
OG0011969								AOU96634.1											
OG0011970								AOU96638.1											
OG0011971								AOU96642.1											
OG0011972								AOU96662.1											
OG0011973								AOU96680.1											
OG0011974								AOU96703.1											
OG0011975								AOU96750.1											
OG0011976								AOU96802.1											
OG0011977								AOU96803.1											
OG0011978								AOU96822.1											
OG0011979								AOU96934.1											
OG0011980								AOU96954.1											
OG0011981								AOU96957.1											
OG0011982								AOU96977.1											
OG0011983								AOU96986.1											
OG0011984								AOU96987.1											
OG0011985								AOU96988.1											
OG0011986								AOU96989.1											
OG0011987								AOU97066.1											
OG0011988								AOU97090.1											
OG0011989								AOU97101.1											
OG0011990								AOU97222.1											
OG0011991								AOU97277.1											
OG0011992								AOU97290.1											
OG0011993								AOU97291.1											
OG0011994								AOU97299.1											
OG0011995								AOU97306.1											
OG0011996								AOU97328.1											
OG0011997								AOU97359.1											
OG0011998								AOU97363.1											
OG0011999								AOU97398.1											
OG0012000								AOU97426.1											
OG0012001								AOU97427.1											
OG0012002								AOU97553.1											
OG0012003								AOU97557.1											
OG0012004								AOU97683.1											
OG0012005								AOU97684.1											
OG0012006								AOU97706.1											
OG0012007								AOU97708.1											
OG0012008								AOU97710.1											
OG0012009								AOU97711.1											
OG0012010								AOU97761.1											
OG0012011								AOU97767.1											
OG0012012								AOU97768.1											
OG0012013								AOU97771.1											
OG0012014								AOU97783.1											
OG0012015								AOU97794.1											
OG0012016								AOU97799.1											
OG0012017								AOU97818.1											
OG0012018								AOU97829.1											
OG0012019								AOU97832.1											
OG0012020								AOU97836.1											
OG0012021								AOU97841.1											
OG0012022								AOU97842.1											
OG0012023								AOU97862.1											
OG0012024								AOU97870.1											
OG0012025								AOU97884.1											
OG0012026								AOU97885.1											
OG0012027								AOU97892.1											
OG0012028								AOU97913.1											
OG0012029								AOU97930.1											
OG0012030								AOU97942.1											
OG0012031								AOU97944.1											
OG0012032								AOU97950.1											
OG0012033								AOU97966.1											
OG0012034								AOU97967.1											
OG0012035								AOU97968.1											
OG0012036								AOU97971.1											
OG0012037								AOU97976.1											
OG0012038								AOU97982.1											
OG0012039								AOU97983.1											
OG0012040								AOU97990.1											
OG0012041								AOU98074.1											
OG0012042								AOU98084.1											
OG0012043								AOU98148.1											
OG0012044								AOU98150.1											
OG0012045								AOU98236.1											
OG0012046								AOU98243.1											
OG0012047								AOU98253.1											
OG0012048								AOU98259.1											
OG0012049								AOU98270.1											
OG0012050								AOU98283.1											
OG0012051								AOU98286.1											
OG0012052								AOU98287.1											
OG0012053								AOU98288.1											
OG0012054								AOU98289.1											
OG0012055								AOU98293.1											
OG0012056								AOU98295.1											
OG0012057								AOU98297.1											
OG0012058								AOU98303.1											
OG0012059								AOU98305.1											
OG0012060								AOU98306.1											
OG0012061								AOU98309.1											
OG0012062								AOU98311.1											
OG0012063								AOU98312.1											
OG0012064								AOU98314.1											
OG0012065								AOU98316.1											
OG0012066								AOU98319.1											
OG0012067								AOU98324.1											
OG0012068								AOU98329.1											
OG0012069								AOU98330.1											
OG0012070								AOU98336.1											
OG0012071								AOU98353.1											
OG0012072								AOU98410.1											
OG0012073								AOU98422.1											
